Feature,Importance
student_id_STU04675,1.2322270152686784e-05
student_id_STU03777,1.2321895787184409e-05
student_id_STU09749,1.232097094096659e-05
student_id_STU03038,1.2316018131083134e-05
student_id_STU08391,1.2312605301208326e-05
student_id_STU03553,1.2306931811327072e-05
student_id_STU09152,1.230047496229988e-05
student_id_STU04726,1.229750693906517e-05
student_id_STU05034,1.2295044734408858e-05
student_id_STU08464,1.2294320289274762e-05
student_id_STU07770,1.2283377207615159e-05
student_id_STU03606,1.2283161626529371e-05
student_id_STU05706,1.2281882973185565e-05
student_id_STU01475,1.227531107494281e-05
student_id_STU07680,1.2273691191815742e-05
student_id_STU09465,1.2273515671685795e-05
student_id_STU02102,1.227027368757293e-05
student_id_STU08816,1.2269478479273454e-05
student_id_STU01026,1.2265929539184145e-05
student_id_STU08176,1.2265452449671308e-05
student_id_STU00783,1.2264941764473836e-05
student_id_STU09556,1.2261883665364758e-05
student_id_STU07665,1.2257317387958461e-05
student_id_STU01809,1.2236978314908445e-05
student_id_STU09485,1.2226211673159738e-05
student_id_STU00940,1.2221488341322221e-05
student_id_STU09166,1.2217590713598548e-05
student_id_STU01217,1.2216678553371431e-05
student_id_STU01219,1.221237507245584e-05
student_id_STU09802,1.2211867031059755e-05
student_id_STU05597,1.2207476862190397e-05
student_id_STU06525,1.2201885010069599e-05
student_id_STU01417,1.2198114151354995e-05
student_id_STU09935,1.2196641464552526e-05
student_id_STU04268,1.218556386134018e-05
student_id_STU01261,1.2185248374112196e-05
student_id_STU02469,1.2183210438810126e-05
student_id_STU09240,1.2177926782053806e-05
student_id_STU01507,1.2175423259917906e-05
student_id_STU07476,1.2172075143290863e-05
student_id_STU04205,1.2163500817968617e-05
student_id_STU08220,1.2162304722287588e-05
student_id_STU05318,1.21585318563408e-05
student_id_STU07928,1.215512345202315e-05
student_id_STU08432,1.2150957921901302e-05
student_id_STU04597,1.2144949915375803e-05
student_id_STU07746,1.2138914115774049e-05
student_id_STU07535,1.2135876319889736e-05
student_id_STU07381,1.2134656042886498e-05
student_id_STU00429,1.2131704426268623e-05
student_id_STU02254,1.2129812715672518e-05
student_id_STU03077,1.212407307013372e-05
student_id_STU00431,1.2121968674661532e-05
student_id_STU05194,1.2117277378911206e-05
student_id_STU06035,1.2113694128088357e-05
student_id_STU09353,1.2112523140243007e-05
student_id_STU06493,1.2111328917341107e-05
student_id_STU04591,1.2101945740704674e-05
student_id_STU03971,1.2100250328459446e-05
student_id_STU06236,1.2095043966546758e-05
student_id_STU01526,1.208814221740541e-05
student_id_STU05268,1.2082947754934383e-05
student_id_STU02312,1.2081227725641075e-05
student_id_STU07612,1.2079479079882113e-05
student_id_STU05643,1.2073112206493537e-05
student_id_STU03613,1.2068967192947131e-05
student_id_STU05952,1.2068725532608434e-05
student_id_STU00563,1.206756995944329e-05
student_id_STU02788,1.2063171010824331e-05
student_id_STU06733,1.2062298956877399e-05
student_id_STU00520,1.2060963661717252e-05
student_id_STU06723,1.2059161504957434e-05
student_id_STU07930,1.2052780747569127e-05
student_id_STU03951,1.2051180148230147e-05
student_id_STU07047,1.2050819643297353e-05
student_id_STU06905,1.2050529143155948e-05
student_id_STU05330,1.2042385150751403e-05
student_id_STU00650,1.2034289986717875e-05
student_id_STU01008,1.2033711387156254e-05
student_id_STU08865,1.2029133462079395e-05
student_id_STU01555,1.2028546419915358e-05
student_id_STU01252,1.2026193179077272e-05
student_id_STU03943,1.200752554060098e-05
student_id_STU08095,1.2002173260341058e-05
student_id_STU07351,1.1989025996701543e-05
student_id_STU04906,1.1982008293045205e-05
student_id_STU04172,1.198093856923337e-05
student_id_STU00625,1.1975805647943472e-05
student_id_STU05512,1.197411668764147e-05
student_id_STU01338,1.1967154150568697e-05
student_id_STU03282,1.1958026316654854e-05
student_id_STU07394,1.1957006564101987e-05
student_id_STU05980,1.195519883875258e-05
student_id_STU04680,1.1954270077145385e-05
student_id_STU02248,1.1951648152356437e-05
student_id_STU05144,1.1949823871614165e-05
student_id_STU03186,1.194355129666657e-05
student_id_STU05055,1.1937020847700522e-05
student_id_STU05414,1.1935977105727699e-05
student_id_STU06085,1.1934428309213848e-05
student_id_STU07625,1.1933327635920999e-05
student_id_STU09828,1.1931335488913085e-05
student_id_STU03179,1.1927608438421573e-05
student_id_STU07370,1.1924114383583124e-05
student_id_STU05895,1.1900512412717742e-05
student_id_STU09374,1.1896325025835515e-05
student_id_STU06949,1.1894290896795513e-05
student_id_STU01880,1.1892056421145822e-05
student_id_STU08900,1.1888803010029189e-05
student_id_STU08296,1.188716786921345e-05
student_id_STU02597,1.1877886204058447e-05
student_id_STU04097,1.1876972810069912e-05
student_id_STU02999,1.1876671600303729e-05
student_id_STU05392,1.1871426625104134e-05
student_id_STU01505,1.1870532944323802e-05
student_id_STU03993,1.1866945082990868e-05
student_id_STU01937,1.186093096039566e-05
student_id_STU04483,1.1847855421849209e-05
student_id_STU04861,1.1846746261939149e-05
student_id_STU00655,1.1844219373794845e-05
student_id_STU06442,1.1843287326717215e-05
student_id_STU02634,1.1841991735616114e-05
student_id_STU01453,1.183886276359534e-05
student_id_STU08167,1.1830897575287421e-05
student_id_STU08431,1.1826864291228935e-05
student_id_STU01202,1.1826588078207838e-05
student_id_STU03333,1.1824252842381666e-05
student_id_STU03764,1.1822224496586658e-05
student_id_STU03829,1.1815062851089064e-05
student_id_STU09851,1.1813644033725393e-05
student_id_STU06481,1.1805569908732643e-05
student_id_STU00231,1.1799308103212107e-05
student_id_STU00766,1.1798430763494908e-05
student_id_STU03859,1.1784587497844674e-05
student_id_STU01812,1.1781312942294602e-05
student_id_STU04052,1.1779115196692189e-05
student_id_STU00609,1.1775352651586726e-05
student_id_STU02426,1.1760931888689898e-05
student_id_STU05743,1.1752419306486676e-05
student_id_STU08478,1.175098405026102e-05
student_id_STU01855,1.1749464209719437e-05
student_id_STU08709,1.1745356844897918e-05
student_id_STU06608,1.1744181275560734e-05
student_id_STU08497,1.174284761520504e-05
student_id_STU09474,1.1735026312661636e-05
student_id_STU06483,1.1723702298402856e-05
student_id_STU00598,1.1713557938031963e-05
student_id_STU06164,1.1711029502930957e-05
student_id_STU04769,1.1709589159656307e-05
student_id_STU06339,1.1708106496505101e-05
student_id_STU01524,1.1706125486841092e-05
student_id_STU09695,1.170587024766282e-05
student_id_STU06161,1.1702960642569712e-05
student_id_STU00324,1.1699140359221519e-05
student_id_STU02519,1.1697422102767408e-05
student_id_STU04567,1.16961868089426e-05
student_id_STU07900,1.1696127054982391e-05
student_id_STU09515,1.1693956655521313e-05
student_id_STU00989,1.1689098251928541e-05
student_id_STU08635,1.1688640486809452e-05
student_id_STU06006,1.1683712422435433e-05
student_id_STU01325,1.167976029884702e-05
student_id_STU08536,1.1678662578919865e-05
student_id_STU02230,1.167562470616507e-05
student_id_STU05555,1.1671458885497762e-05
student_id_STU08799,1.1669651785806808e-05
student_id_STU06209,1.1663899245689685e-05
student_id_STU00872,1.1663323326254037e-05
student_id_STU07945,1.166212279994807e-05
student_id_STU02819,1.1658456394280533e-05
student_id_STU00409,1.1651468886705991e-05
student_id_STU07058,1.1646400005248522e-05
student_id_STU05926,1.1646090830693847e-05
student_id_STU02319,1.1638452191650196e-05
student_id_STU06160,1.1627258910380967e-05
student_id_STU07274,1.1625871697055168e-05
student_id_STU07771,1.1615241580917832e-05
student_id_STU03000,1.1613487247416897e-05
student_id_STU01652,1.1613352299901778e-05
student_id_STU07022,1.1609599764955872e-05
student_id_STU04027,1.1601860419776939e-05
student_id_STU07056,1.1600119663473262e-05
student_id_STU01140,1.1593649717137186e-05
student_id_STU00095,1.1590733544766901e-05
student_id_STU06919,1.1590012714127383e-05
student_id_STU04061,1.1589328410336945e-05
student_id_STU03342,1.1584972595090512e-05
student_id_STU02088,1.1581021474776279e-05
student_id_STU09755,1.1579371158166942e-05
student_id_STU06356,1.15772388238839e-05
student_id_STU08315,1.1571857363292711e-05
student_id_STU01375,1.1553797175977647e-05
student_id_STU02280,1.1553239243450726e-05
student_id_STU00730,1.1552488708862233e-05
student_id_STU02902,1.1552201028348031e-05
student_id_STU00790,1.1551029991376168e-05
student_id_STU00450,1.1547846170350883e-05
student_id_STU09826,1.1534951549415144e-05
student_id_STU01941,1.1532683101620798e-05
student_id_STU08247,1.1526261033388267e-05
student_id_STU05842,1.1523643786748845e-05
student_id_STU05244,1.1523610592928792e-05
student_id_STU06041,1.1521795949669178e-05
student_id_STU09636,1.1517302579357674e-05
student_id_STU01478,1.1515280512123747e-05
student_id_STU08033,1.1508996620351649e-05
student_id_STU03990,1.1505146302743314e-05
student_id_STU03021,1.150322740889767e-05
student_id_STU09175,1.1486435983796594e-05
student_id_STU07197,1.1484771992680254e-05
student_id_STU01690,1.1479951873747231e-05
student_id_STU00827,1.1475144270312511e-05
student_id_STU08590,1.1475107810234167e-05
student_id_STU07719,1.146938801674855e-05
student_id_STU09391,1.1463021773033983e-05
student_id_STU09397,1.1460306359565916e-05
student_id_STU02167,1.1454511996926342e-05
student_id_STU04243,1.1454193173023853e-05
student_id_STU01428,1.1453302651586171e-05
student_id_STU06902,1.1451519830332025e-05
student_id_STU03485,1.1450100633317813e-05
student_id_STU04308,1.1448336069467041e-05
student_id_STU00820,1.1447004517042843e-05
student_id_STU06973,1.1444515285388305e-05
student_id_STU09532,1.144081827222482e-05
student_id_STU00255,1.1434429651127697e-05
student_id_STU07639,1.1424564552010583e-05
student_id_STU02908,1.1423866407742531e-05
student_id_STU08085,1.1407394893325706e-05
student_id_STU04540,1.140309259112776e-05
student_id_STU04033,1.140088642846395e-05
student_id_STU02410,1.1398982736667285e-05
student_id_STU09605,1.139787260844312e-05
student_id_STU04439,1.1396867940479627e-05
student_id_STU03891,1.1396677358110642e-05
student_id_STU05122,1.1396263303155e-05
student_id_STU06891,1.1387667661026747e-05
student_id_STU09545,1.138629898706974e-05
student_id_STU08350,1.1383989067504224e-05
student_id_STU01262,1.1380886429965357e-05
student_id_STU01867,1.1380413410172024e-05
student_id_STU00787,1.1378482615308643e-05
student_id_STU02201,1.1376723056275638e-05
student_id_STU04524,1.1375219663062757e-05
student_id_STU08704,1.1370836283895938e-05
student_id_STU05082,1.1362981853124728e-05
student_id_STU03858,1.1361932633003383e-05
student_id_STU01342,1.1359276507862494e-05
student_id_STU05263,1.1356532270660432e-05
student_id_STU00834,1.1352935605114927e-05
student_id_STU07597,1.1352582660349972e-05
student_id_STU02823,1.1351478491711441e-05
student_id_STU08869,1.1346505471121405e-05
student_id_STU05745,1.1341755114583777e-05
student_id_STU02654,1.1339857273580577e-05
student_id_STU04932,1.1334219990702797e-05
student_id_STU09583,1.1332455707713206e-05
student_id_STU00222,1.1323228428988102e-05
student_id_STU07146,1.1317844999562106e-05
student_id_STU08086,1.1313362296770197e-05
student_id_STU03759,1.131288707681685e-05
student_id_STU04562,1.130698670353491e-05
student_id_STU08670,1.1304962724071518e-05
student_id_STU01504,1.1297733231694169e-05
student_id_STU04542,1.1292697426500885e-05
student_id_STU03875,1.128127496507737e-05
student_id_STU00348,1.1279667386140553e-05
student_id_STU00032,1.1279584768396407e-05
student_id_STU02943,1.1272476426354473e-05
student_id_STU08447,1.1271737712013307e-05
student_id_STU02689,1.1267092435355032e-05
student_id_STU05177,1.1264174024101267e-05
student_id_STU03011,1.126043570663386e-05
student_id_STU04325,1.1260298892653309e-05
student_id_STU07823,1.1259000849931686e-05
student_id_STU02876,1.1255482181507095e-05
student_id_STU06325,1.1251869639282631e-05
student_id_STU07046,1.125065248048582e-05
student_id_STU02078,1.1245329026578774e-05
student_id_STU05516,1.1239228560355982e-05
student_id_STU09558,1.1237589027480985e-05
student_id_STU06808,1.1236191737402286e-05
student_id_STU09265,1.123489009397021e-05
student_id_STU04832,1.1229252446219636e-05
student_id_STU04652,1.1228452463320613e-05
student_id_STU03509,1.122477262527636e-05
student_id_STU09795,1.120229629574736e-05
student_id_STU03662,1.1200774077419704e-05
student_id_STU07955,1.1200571470485084e-05
student_id_STU00893,1.11984931518767e-05
student_id_STU09141,1.118740397311657e-05
student_id_STU02411,1.1186112064833053e-05
student_id_STU05733,1.118412308904669e-05
student_id_STU05864,1.117546255956407e-05
student_id_STU08263,1.117211679142446e-05
student_id_STU01243,1.1170242090858155e-05
student_id_STU07592,1.1168181595589996e-05
student_id_STU01410,1.116477260268961e-05
student_id_STU03964,1.115310285311722e-05
student_id_STU01396,1.1151587418921807e-05
student_id_STU06513,1.1149886729376562e-05
student_id_STU09380,1.1149435626475893e-05
student_id_STU02207,1.1146120906585462e-05
student_id_STU00527,1.1144108066958479e-05
student_id_STU03521,1.114358052640026e-05
student_id_STU03466,1.1143480559290717e-05
student_id_STU09221,1.1140969870400085e-05
student_id_STU00772,1.1138013815310816e-05
student_id_STU02200,1.1134960214886741e-05
student_id_STU07373,1.1131246848112913e-05
student_id_STU07306,1.1129312442522141e-05
student_id_STU02783,1.1128387684759227e-05
student_id_STU04822,1.1115025073227446e-05
student_id_STU05591,1.1113123685280703e-05
student_id_STU06086,1.1110051255515732e-05
student_id_STU02979,1.1108169618158174e-05
student_id_STU06577,1.1106210922894388e-05
student_id_STU05946,1.1104557206149851e-05
student_id_STU00833,1.1104530044466211e-05
student_id_STU02956,1.109796293415742e-05
student_id_STU07641,1.1086685875248063e-05
student_id_STU00123,1.1082846098299733e-05
student_id_STU05460,1.1081968053133273e-05
student_id_STU05487,1.1079904983595908e-05
student_id_STU07583,1.1071613420956186e-05
student_id_STU02899,1.105675081095492e-05
student_id_STU09329,1.1049931645325634e-05
student_id_STU04212,1.1041033690298547e-05
student_id_STU08510,1.1032389356937952e-05
student_id_STU06838,1.102193783054505e-05
student_id_STU01395,1.1021701432206385e-05
student_id_STU02879,1.1016380934606237e-05
student_id_STU05242,1.10084164679998e-05
student_id_STU02063,1.1007958924480506e-05
student_id_STU05223,1.1006980484949634e-05
student_id_STU01142,1.1005193399470252e-05
student_id_STU03379,1.1004741442186391e-05
student_id_STU06486,1.1002070809627097e-05
student_id_STU02690,1.0994552685813323e-05
student_id_STU04443,1.0991147170114393e-05
student_id_STU05137,1.0989843997636281e-05
student_id_STU03037,1.0988243910758616e-05
student_id_STU03234,1.0987874597438265e-05
student_id_STU09895,1.0987796184843439e-05
student_id_STU09547,1.0987746154847134e-05
student_id_STU02430,1.098717965100776e-05
student_id_STU02613,1.0976311937527161e-05
student_id_STU02049,1.0975031371122962e-05
student_id_STU09205,1.0965592241214894e-05
student_id_STU02624,1.0965563427149324e-05
student_id_STU04113,1.0963607380697906e-05
student_id_STU07523,1.0959690749838668e-05
student_id_STU07316,1.0957972239861693e-05
student_id_STU06573,1.0953003496670486e-05
student_id_STU06130,1.0949791091488215e-05
student_id_STU02225,1.0949200292027872e-05
student_id_STU03447,1.0946837886315624e-05
student_id_STU03100,1.0945814166822957e-05
student_id_STU02005,1.0945811247357988e-05
student_id_STU05684,1.0942944405862061e-05
student_id_STU00439,1.0940640708307703e-05
student_id_STU06518,1.0934937754913302e-05
student_id_STU02149,1.0931424589397738e-05
student_id_STU00437,1.0922832900711472e-05
student_id_STU07275,1.0922421199194542e-05
student_id_STU05215,1.092094917147868e-05
student_id_STU03310,1.0920465004645043e-05
student_id_STU05413,1.0915783300047901e-05
student_id_STU02859,1.0915718506737475e-05
student_id_STU02900,1.0911451879538426e-05
student_id_STU00223,1.0907712350771255e-05
student_id_STU09752,1.0904178115002476e-05
student_id_STU06115,1.0903547494547105e-05
student_id_STU05397,1.0900375474290132e-05
student_id_STU04301,1.089059586024013e-05
student_id_STU09139,1.0890208634294442e-05
student_id_STU03811,1.0889882534161258e-05
student_id_STU00506,1.0880300126204372e-05
student_id_STU09432,1.087994519467661e-05
student_id_STU02101,1.0879789169787944e-05
student_id_STU08425,1.08776065628247e-05
student_id_STU06352,1.087521182839882e-05
student_id_STU09599,1.0872462634660583e-05
student_id_STU09282,1.0869964341179991e-05
student_id_STU03248,1.0867669346202733e-05
student_id_STU05328,1.0866329397307811e-05
student_id_STU01754,1.086239436440426e-05
student_id_STU06522,1.086044271877265e-05
student_id_STU02473,1.0858022324117605e-05
student_id_STU00868,1.0857936422540128e-05
student_id_STU09880,1.0856160764757712e-05
student_id_STU03550,1.0849127759102923e-05
student_id_STU03075,1.0848248435199465e-05
student_id_STU08708,1.0847862847285984e-05
student_id_STU08272,1.0832451536468388e-05
student_id_STU08006,1.08293527749935e-05
student_id_STU06596,1.0825555938304095e-05
student_id_STU05822,1.0820700750490264e-05
student_id_STU04642,1.081873363337441e-05
student_id_STU09095,1.0814679198136779e-05
student_id_STU02250,1.0811288643551982e-05
student_id_STU01525,1.080805143008282e-05
student_id_STU09306,1.0807749355111293e-05
student_id_STU03560,1.0801170264721757e-05
student_id_STU07176,1.0800860799004342e-05
student_id_STU08364,1.0800026548080916e-05
student_id_STU06797,1.079494692594877e-05
student_id_STU06395,1.0786908824256736e-05
student_id_STU03750,1.0786177627612715e-05
student_id_STU05356,1.0785411160206284e-05
student_id_STU09297,1.0770348258724242e-05
student_id_STU08698,1.0764451442129444e-05
student_id_STU01659,1.076394210641317e-05
student_id_STU05699,1.076374010673152e-05
student_id_STU05610,1.0752103964154464e-05
student_id_STU06077,1.0747417537085202e-05
student_id_STU09680,1.0747255586086174e-05
student_id_STU09803,1.0746481553480221e-05
student_id_STU03869,1.0745816576978075e-05
student_id_STU09641,1.0739565077337012e-05
student_id_STU00934,1.0738263907812934e-05
student_id_STU04334,1.0735246608530464e-05
student_id_STU08791,1.0733363366040956e-05
student_id_STU03607,1.072634509369317e-05
student_id_STU01384,1.0718375001002291e-05
student_id_STU08654,1.0716077370868108e-05
student_id_STU07649,1.0715477610800952e-05
student_id_STU01347,1.0710286989668188e-05
student_id_STU02496,1.0710286178341118e-05
student_id_STU09829,1.070824216377706e-05
student_id_STU06019,1.0707819716352367e-05
student_id_STU03191,1.0707234746031672e-05
student_id_STU09535,1.07029008157123e-05
student_id_STU01575,1.0701132297310993e-05
student_id_STU07078,1.0689280930850479e-05
student_id_STU06684,1.0679243147531776e-05
student_id_STU07195,1.0676969314734504e-05
student_id_STU00675,1.0670579490182895e-05
student_id_STU02169,1.0669565044089969e-05
student_id_STU09492,1.0660943523236637e-05
student_id_STU02916,1.0659630510673236e-05
student_id_STU00716,1.0656207187137893e-05
student_id_STU05583,1.0655265105788254e-05
student_id_STU08328,1.0648961487526576e-05
student_id_STU02782,1.0642981673012267e-05
student_id_STU01841,1.0642876903190478e-05
student_id_STU07894,1.0642603331818413e-05
student_id_STU09553,1.0641078998918352e-05
student_id_STU03905,1.0640384556140673e-05
student_id_STU01805,1.0639328485061132e-05
student_id_STU00186,1.0639209914471858e-05
student_id_STU09818,1.0636321211737406e-05
student_id_STU05762,1.0634427506617468e-05
student_id_STU08672,1.0630719252301128e-05
student_id_STU09498,1.0626177895191607e-05
student_id_STU09042,1.0621611688118623e-05
student_id_STU09737,1.0615772325833588e-05
student_id_STU05241,1.0609491776718016e-05
student_id_STU05290,1.0606820330506682e-05
student_id_STU00283,1.0604392757461086e-05
student_id_STU04721,1.0601899941765832e-05
student_id_STU02212,1.060097717845648e-05
student_id_STU06918,1.0595469697376246e-05
student_id_STU04850,1.0594315330102753e-05
student_id_STU01988,1.0589127702446973e-05
student_id_STU07545,1.0579611505909247e-05
student_id_STU00212,1.0576821404100902e-05
student_id_STU06764,1.0575315168908329e-05
student_id_STU04677,1.0573773144343628e-05
student_id_STU08201,1.0569728897505841e-05
student_id_STU03174,1.0569428719912483e-05
student_id_STU00789,1.056938134302546e-05
student_id_STU02400,1.0568304602150502e-05
student_id_STU09857,1.0566873722756642e-05
student_id_STU09176,1.0566743877278431e-05
student_id_STU08633,1.0566366562447486e-05
student_id_STU04849,1.056626497431654e-05
student_id_STU02671,1.0563519203999063e-05
student_id_STU06420,1.0561552645377094e-05
student_id_STU09124,1.0556500245926348e-05
student_id_STU02462,1.0554777283849572e-05
student_id_STU08786,1.0552979145830969e-05
student_id_STU01817,1.054956136722345e-05
student_id_STU08537,1.0548269466997225e-05
student_id_STU02246,1.0535594336853795e-05
student_id_STU07212,1.0531889158545159e-05
student_id_STU06492,1.0528047322679505e-05
student_id_STU06329,1.0526773451773002e-05
student_id_STU03450,1.0517010814203023e-05
student_id_STU09362,1.0514265029407527e-05
student_id_STU04204,1.051217567828777e-05
student_id_STU00319,1.050945021891787e-05
student_id_STU01745,1.0506789696711793e-05
student_id_STU00496,1.0506716775924099e-05
student_id_STU01336,1.0506134914353182e-05
student_id_STU09355,1.0505206644249298e-05
student_id_STU00205,1.0503528560961385e-05
student_id_STU07534,1.049561733107699e-05
student_id_STU09564,1.049393581651653e-05
student_id_STU01947,1.0491999126729847e-05
student_id_STU07156,1.048612624286706e-05
student_id_STU00185,1.048270337664076e-05
student_id_STU06726,1.0480951996942171e-05
student_id_STU01471,1.0480081346436146e-05
student_id_STU01768,1.0478536375203473e-05
student_id_STU06549,1.0476260067360033e-05
student_id_STU04031,1.0476104504209493e-05
student_id_STU01461,1.047590972430055e-05
student_id_STU00412,1.0475262887122741e-05
student_id_STU05409,1.0472582759236166e-05
student_id_STU09780,1.0471039967158218e-05
student_id_STU05579,1.0470844231426359e-05
student_id_STU02996,1.046731609216653e-05
student_id_STU02257,1.0466078310612914e-05
student_id_STU02730,1.0463787944337608e-05
student_id_STU02132,1.0463757451665905e-05
student_id_STU00102,1.0462175010747755e-05
student_id_STU04634,1.0461296267652435e-05
student_id_STU08240,1.0461126016038818e-05
student_id_STU03912,1.0451336229239063e-05
student_id_STU09593,1.0450090283286716e-05
student_id_STU07213,1.044942242027782e-05
student_id_STU02194,1.0448535938150132e-05
student_id_STU07581,1.044349347048187e-05
student_id_STU09673,1.0439715307411113e-05
student_id_STU00071,1.0433200865953409e-05
student_id_STU00863,1.0428958925958293e-05
student_id_STU07927,1.0422512546411776e-05
student_id_STU05493,1.0419802892371817e-05
student_id_STU04635,1.0418739198115454e-05
student_id_STU05154,1.041715799782579e-05
student_id_STU06391,1.0414164702588611e-05
student_id_STU02091,1.0413043013884113e-05
student_id_STU02351,1.041242812123061e-05
student_id_STU05697,1.040669169188438e-05
student_id_STU01152,1.0405174149536318e-05
student_id_STU01729,1.0401557004241993e-05
student_id_STU04945,1.040109383155846e-05
student_id_STU09496,1.0400630143271822e-05
student_id_STU02383,1.0398997636071858e-05
student_id_STU01356,1.0398713815145385e-05
student_id_STU07948,1.0393795970905171e-05
student_id_STU09937,1.0393484574045734e-05
student_id_STU05470,1.039300265422992e-05
student_id_STU08080,1.0391883220669489e-05
student_id_STU03326,1.03917235323411e-05
student_id_STU04063,1.0386795418866285e-05
student_id_STU04050,1.0384781915075072e-05
student_id_STU05464,1.0381890686865721e-05
student_id_STU06495,1.037676427770519e-05
student_id_STU08665,1.037145915623214e-05
student_id_STU09162,1.0369163714344251e-05
student_id_STU03963,1.0365054254474145e-05
student_id_STU07391,1.0359600322441894e-05
student_id_STU07030,1.0348923923230582e-05
student_id_STU09563,1.0344178223575098e-05
student_id_STU07694,1.0341509334872696e-05
student_id_STU01633,1.0339579465124871e-05
student_id_STU04734,1.0335519431831916e-05
student_id_STU06822,1.0330231285373072e-05
student_id_STU01758,1.0329255544514163e-05
student_id_STU09706,1.0329184354605556e-05
student_id_STU07706,1.0328281066448729e-05
student_id_STU09232,1.0328049327169121e-05
student_id_STU04216,1.0327648919267868e-05
student_id_STU02904,1.032490266850386e-05
student_id_STU01369,1.031567425526488e-05
student_id_STU00910,1.0312932876895367e-05
student_id_STU03937,1.0310581298827344e-05
student_id_STU03440,1.031011275873355e-05
student_id_STU06262,1.0308183592466979e-05
student_id_STU05388,1.0304681025281683e-05
student_id_STU02680,1.0304406017025796e-05
student_id_STU03262,1.0304137528589221e-05
student_id_STU07380,1.0300382585200001e-05
student_id_STU00025,1.0296427442798358e-05
student_id_STU09317,1.0295664073299778e-05
student_id_STU04140,1.0293184634050295e-05
student_id_STU06487,1.0290279353498384e-05
student_id_STU03924,1.028418887669094e-05
student_id_STU08046,1.0282919980137361e-05
student_id_STU06368,1.0280343188979511e-05
student_id_STU02131,1.0279316416863693e-05
student_id_STU03040,1.0277996636156404e-05
student_id_STU00355,1.0276834916813537e-05
student_id_STU02332,1.0275123691869637e-05
student_id_STU04118,1.0274986465915305e-05
student_id_STU00449,1.0274360770556069e-05
student_id_STU07317,1.0271316113868138e-05
student_id_STU00842,1.0268351824180719e-05
student_id_STU07346,1.0266307451500399e-05
student_id_STU02650,1.0262832815034547e-05
student_id_STU08745,1.026065410941662e-05
student_id_STU03615,1.0260107059861236e-05
student_id_STU02255,1.025707144583245e-05
student_id_STU03653,1.0254586571774262e-05
student_id_STU08720,1.0250283231841294e-05
student_id_STU01387,1.024739723928751e-05
student_id_STU04148,1.0246515230345794e-05
student_id_STU02164,1.0240286439705158e-05
student_id_STU03633,1.0239590447774954e-05
student_id_STU02516,1.0237217870816235e-05
student_id_STU03283,1.0233320146414424e-05
student_id_STU07871,1.023246743486536e-05
student_id_STU03133,1.023205948876606e-05
student_id_STU01676,1.0227610478512601e-05
student_id_STU06771,1.0223247894709636e-05
student_id_STU06444,1.021625225276932e-05
student_id_STU03642,1.0214068897690486e-05
student_id_STU03090,1.0210653701504129e-05
student_id_STU07110,1.0206870845500578e-05
student_id_STU03671,1.0204340629465453e-05
student_id_STU07229,1.019657265863557e-05
student_id_STU01406,1.0195247158004837e-05
student_id_STU04933,1.018736184762635e-05
student_id_STU00906,1.0185560968135884e-05
student_id_STU02437,1.0180402918670088e-05
student_id_STU01728,1.017983300785647e-05
student_id_STU03844,1.0177015559564702e-05
student_id_STU07360,1.017439444761605e-05
student_id_STU01470,1.0158891344981002e-05
student_id_STU07288,1.0155495536507439e-05
student_id_STU09513,1.0153197468174317e-05
student_id_STU05566,1.0151566679992834e-05
student_id_STU07208,1.0149443141464174e-05
student_id_STU00612,1.0147191429076132e-05
student_id_STU09460,1.0143940320684692e-05
student_id_STU01206,1.0137949086866133e-05
student_id_STU02055,1.0136691896230946e-05
student_id_STU07726,1.0132071112698863e-05
student_id_STU02176,1.0123237073813325e-05
student_id_STU02170,1.0119749663603551e-05
student_id_STU06490,1.011835353840406e-05
student_id_STU03728,1.0116843233731048e-05
student_id_STU06112,1.0113900087717565e-05
student_id_STU08313,1.0113048195944155e-05
student_id_STU06913,1.010436126686804e-05
student_id_STU01688,1.0099957673105562e-05
student_id_STU02986,1.009782238000895e-05
student_id_STU04763,1.0090479072593934e-05
student_id_STU01104,1.0089720196520789e-05
student_id_STU02241,1.008634658708293e-05
student_id_STU09245,1.008591901167109e-05
student_id_STU05113,1.0082601302967402e-05
student_id_STU04339,1.008070175143932e-05
student_id_STU09448,1.0079230977146998e-05
student_id_STU09125,1.007313722463756e-05
student_id_STU08543,1.0071332264765027e-05
student_id_STU00956,1.0070158049139872e-05
student_id_STU04133,1.0069155984420258e-05
student_id_STU08636,1.0067313691868961e-05
student_id_STU09792,1.0067085874954334e-05
student_id_STU05206,1.006499280605144e-05
student_id_STU05691,1.0064710414520812e-05
student_id_STU02918,1.0064392006655168e-05
student_id_STU01050,1.0064013881104839e-05
student_id_STU08534,1.0061330612364927e-05
student_id_STU08096,1.0060134683078262e-05
student_id_STU01157,1.0057305513821803e-05
student_id_STU04323,1.0056313478783332e-05
student_id_STU09309,1.0051277868491221e-05
student_id_STU06192,1.0051173496886907e-05
student_id_STU02973,1.0050560300016021e-05
student_id_STU03689,1.0047123454847823e-05
student_id_STU03356,1.0045031932445775e-05
student_id_STU03373,1.0044175566762418e-05
student_id_STU01592,1.0043086845171246e-05
student_id_STU01009,1.0041153617203137e-05
student_id_STU00538,1.0039940083616133e-05
student_id_STU03401,1.0032184573805426e-05
student_id_STU05401,1.0032007335861639e-05
